,image_id,predicted_caption,bleu_1,bleu_2,bleu_3,bleu_4
199,3192069971_83c5a90b4c,young boy in helmet rides his bike down street,0.6666666666666666,0.5773502691896257,0.46026455517844755,0.3549481056010053
200,3016606751_0e8be20abd,man in red hat is standing on top of rock,0.4,0.3551399480929036,0.31518692545116034,0.2765182925762064
201,2218609886_892dcd6915,man sits on the street in front of his red and red and red,0.5714285714285714,0.36313651960128146,0.22569209116099667,0.21767572397449914
202,241345811_46b5f157d4,football player in red gets ready to throw football,0.49713295378576094,0.4084363993014518,0.35268987699007587,0.2824099048856541
203,2806710650_e201acd913,child in red jacket is running through field of grass,0.3,0.18257418583505533,0.20316761950295031,0.19826396602449556
204,1572532018_64c030c974,boy in red shorts is playing in the ocean,0.7777777777777778,0.5400617248673217,0.44042320075255215,0.34329452398451965
205,3123463486_f5b36a3624,two medium sized dogs bound over the green grass,0.09942659075715217,0.1648080799543294,0.18137196644713224,0.17621571466952754
206,3250695024_93e8ab7305,three young girls are walking down the street holding smiling kayaking,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
207,2103568100_5d018c495b,dog is jumping into the water,0.6666666666666666,0.36514837167011077,0.3066920474476751,0.26330448460358885
208,2501595799_6316001e89,young boy wearing blue shirt is playing in pool,0.7777777777777778,0.44095855184409843,0.3064927280413241,0.26937448034627565
209,2101457132_69c950bc45,black dog in red harness is in the water,0.4444444444444444,0.23570226039551587,0.23852346274405659,0.22277411682906492
210,3333921867_6cc7d7c73d,black dog runs through the grass carrying something in its mouth,0.36363636363636365,0.19069251784911848,0.2105334702229543,0.20454473702045944
211,256085101_2c2617c5d0,dog runs through the grass,0.4,0.312093587746084,0.2707337476331722,0.23640501160890146
