,image_id,predicted_caption,bleu_1,bleu_2,bleu_3,bleu_4
18,3275704430_a75828048f,the little girl is holding the piece of pink bag and is looking at the girl in the red and the pink shirt and the pink shirt is looking up,0.13333333333333333,0.06780635036208103,0.11228630856840403,0.1312115349083879
19,3301811927_a2797339e5,hockey player makes shot,0.5841005873035536,0.3142391369679002,0.24221574637890597,0.20052522115489077
20,2757803246_8aa3499d26,woman is standing on the grass while balancing on pink rope and is running behind her,0.375,0.223606797749979,0.23944430731634406,0.22872514307871417
21,2183227136_8bb657846b,two people stand on the edge of fishing with water on the sky,0.3561388764008908,0.1657736252993399,0.18908977035942445,0.18633109165043335
22,3582742297_1daa29968e,dog running through field,0.3032653298563167,0.19982095182339035,0.16501318128422418,0.1411148013543807
23,2333288869_8c01e4c859,boy in red shorts is surfing in the ocean,0.5555555555555556,0.372677996249965,0.27428238865744764,0.24764207868423957
24,246055693_ccb69ac5c6,large dog jumps in the air in front of white dog,0.5454545454545454,0.40451991747794525,0.2664896291542936,0.24453055316600977
25,766099402_cdda6964f0,child is playing in the air,0.423240862445307,0.307433574232077,0.2586893593601216,0.22228390218848157
26,3167365436_c379bda282,man in glasses with glasses and beard in the background,0.5,0.2357022603955158,0.2404720354354038,0.22527135786968613
27,2384353160_f395e9a54b,the man in the glasses and hat is wearing hat and baseball cap,0.6153846153846154,0.3922322702763681,0.34267696403313624,0.2978536356516352
28,2414397449_2ac3b78e0d,dog is running through field,0.26959737847033294,0.1740243594994629,0.140277793745146,0.11833180396668995
29,2644430445_47c985a2ee,the blonde woman is drinking her hair and is smiling whilst standing in front of wall,0.3125,0.33387576258138935,0.31196828414374544,0.27948844239600423
30,3494394662_3edfd4a34c,man wearing denim jacket looks down at the camera,0.7777777777777778,0.5400617248673217,0.350372724490772,0.2981118670278929
31,241345811_46b5f157d4,the football player gets ready to tackle the ball,0.39770636302860873,0.2109156496639261,0.21344017244608934,0.19934703850724503
32,3217910740_d1d61c08ab,woman in blue shirt is sitting at table with restaurant,0.5,0.3970585327307396,0.33927237433447655,0.29238249638573094
33,3564543247_05cdbc31cf,little boy jumps into pool,0.4,0.316227766016838,0.2730954074482922,0.23796564142073365
34,384577800_fc325af410,dog running through snow covered field,0.6666666666666666,0.36514837167011077,0.3066920474476751,0.26330448460358885
35,96420612_feb18fc6c6,young man is doing handstand on the water,0.4412484512922977,0.23585721816862673,0.22646720710046062,0.20654682180607134
36,3320032226_63390d74a6,child in red coat and blue slides down the ice,0.5,0.3333333333333333,0.24382614716244752,0.22764772937732736
37,1523984678_edd68464da,black and white dog running across green grass with pink toy in its mouth,0.7315493269103036,0.6474177582715527,0.5097822095106512,0.3852217506444378
38,745880539_cd3f948837,small dog jumping in the air for catch red ball,0.4,0.21081851067789192,0.22340056909893038,0.2130484964540072
39,2533642917_a5eace85e6,the boy is wading through the water,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
40,3359551687_68f2f0212a,group of young men in matching uniforms jogging,0.25,0.2709841329904985,0.25897469800333434,0.23567269439532595
41,1415591512_a84644750c,young girl runs across the grass,0.47768754038252614,0.3700151777184613,0.27623428866895466,0.22436283947772753
42,3610683688_bbe6d725ed,dog is walking through the water,1.0,1.0,0.7955364837549187,0.5420788816663185
43,460935487_75b2da7854,small dog is playing with toy in its mouth,0.39770636302860873,0.2109156496639261,0.21344017244608934,0.19934703850724503
44,223299142_521aedf9e7,the dog is walking through the sand,0.42857142857142855,0.3465041324348663,0.3009200679050985,0.2620796772330101
45,3601843201_4809e66909,motorcyclist is turning motorcycle on wet racetrack,0.4953587998572467,0.34684522332402856,0.28683943962644565,0.24413270352592428
46,3537400880_8f410d747d,young girl is jumping into the air,0.8571428571428571,0.6546536707079771,0.4445366367539936,0.35221626881853485
47,270816949_ffad112278,the hikers is walking through the mountains,0.24767939992862334,0.2452566094345831,0.22819123920265388,0.20529031524114758
48,2473791980_805c819bd4,man in black hat is holding fishing pole in the water,0.5454545454545454,0.33028912953790823,0.3025318917473102,0.26919601287882833
49,170100272_d820db2199,boy wearing blue shirt is running on the street,0.4444444444444444,0.36835234406339357,0.3202616237678298,0.2784931874429588
50,3544793763_b38546a5e8,two men are fighting,0.36787944117144233,0.3003723059100852,0.18218852770221758,0.1347436727508657
51,3349451628_4249a21c8f,man in white cap and hat is standing next to white building,0.23001110365733082,0.13870191426307435,0.16686106737210737,0.1686923604314512
52,3216926094_bc975e84b9,german shepherd is running in the grass,0.7142857142857143,0.3450327796711771,0.30007611645617266,0.2615226537428971
53,3119875880_22f9129a1c,the man is sitting on rock and taking the view of the rock wall,0.2857142857142857,0.31417419105604727,0.2973577107278925,0.26824982050388396
54,2473689180_e9d8fd656a,man is wakeboarding by large large white boat,0.25,0.2709841329904985,0.25897469800333434,0.23567269439532595
55,3437654963_c4fdc17e8b,the dog is carrying pink and purple toy,0.25,0.2709841329904985,0.25897469800333434,0.23567269439532595
56,263854883_0f320c1562,white dog is running through the grass,0.7142857142857143,0.48795003647426655,0.3661572458236839,0.30408240104881423
57,2542662402_d781dd7f7c,dog jumping over hurdle,0.27590958087858175,0.18393972058572114,0.1318109058297411,0.10544262224241055
58,3658427967_6e2e57458d,young boy in red shorts and white trunks is running into shallow water,0.46153846153846156,0.19611613513818402,0.2168728134133293,0.21061432557033846
59,3135504530_0f4130d8f8,woman in white and pink shirt is carrying out of girl with pink shirt,0.42857142857142855,0.25677629550654774,0.2602872674450928,0.24251111689745372
60,1836335410_de8313a64e,woman in red coat is smiling and waving,0.375,0.33188642710860944,0.29605162606458013,0.26081470985436656
61,2573625591_70291c894a,small dog runs across the grass by the dog to catch frisbee,0.5,0.30151134457776363,0.21200222253455905,0.2063696637829326
62,2646116932_232573f030,young girl in blue shirt and blue jeans is running through fence,0.38335183942888473,0.3421881905801692,0.3028276375592121,0.2649638931754564
63,2666179615_f05a9d8331,the young boy is smiling at the camera while being held at the girl,0.14285714285714285,0.222154700969529,0.23655890760987983,0.22557031245416842
64,3572267708_9d8a81d4a4,the girl in the white shirt and pink shirt is standing in front of the crowd of people,0.2222222222222222,0.11433239009500591,0.15478624812856356,0.16498646937149097
65,3741827382_71e93298d0,young boy in blue shorts and blue shirt jumping into the air,0.6666666666666666,0.49236596391733095,0.293028657606374,0.263716947199453
66,2238019823_79318d1f11,the red and white dog is on the water,0.2982797722714565,0.28545596797877226,0.26062746251734975,0.23191292275041653
67,2472980433_210ec62874,man on motorcycle does trick with crowd watching,0.5,0.26726124191242434,0.2566209653962515,0.23404821161541917
68,1917265421_aeccf1ca38,group of children and dog run down hill,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
69,3677318686_b018862bb7,little girl is throwing pink ball,0.23884377019126307,0.2124825408818139,0.19155171125080878,0.1700210851830615
70,2902269566_419d9f1d8e,man on motorcycle is doing back,0.3333333333333333,0.25819888974716115,0.24398471302212008,0.22141179722338475
71,2197275664_fabcf3424b,little boy in red shirt and red chases basket in bike,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
72,1682079482_9a72fa57fa,young girl in blue and green is swinging on swing,0.6333861926251716,0.35687269038897307,0.30563091495537065,0.26367322827802897
73,3138399980_d6ab8b2272,woman in white shirt is running in the grass,0.5555555555555556,0.372677996249965,0.32273889551473106,0.28012362176895805
74,2490768374_45d94fc658,little girl in pink tutu and purple shirt is running,0.8,0.4216370213557839,0.3529913573638879,0.30129607312845325
75,3521374954_37371b49a4,little girl is playing with toy in robes,0.625,0.2988071523335984,0.2762310146887195,0.24747585322180027
76,2543589122_ec3e55f434,black dog is running through the snow,0.6191984998215584,0.2991012913863172,0.2601293535987179,0.22670820881373666
77,2251747182_6b67a3ab8b,the basketball player is holding basketball against other player,0.39770636302860873,0.2109156496639261,0.21344017244608934,0.19934703850724503
78,1456393634_74022d9056,two children on the beach,0.49123845184678916,0.448437301984003,0.38294914446710404,0.292880129311077
79,254295381_d98fa049f4,dog runs down the road with its tongue hanging out,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
80,2600867924_cd502fc911,dog runs with the number of dog in field,0.4444444444444444,0.36835234406339357,0.3202616237678298,0.2784931874429588
81,500446858_125702b296,little white dog is running across the grass with pink toy in its mouth,0.5320358741165845,0.3381028973520135,0.26414062716739867,0.196846612334154
82,2759860913_f75b39d783,man wearing red helmet and blue backpack hiking in snowy area,0.45454545454545453,0.21320071635561047,0.22662167923741067,0.21627972701344117
83,3015863181_92ff43f4d8,girl is looking at the camera at an amusement park,0.3,0.18257418583505533,0.20316761950295031,0.19826396602449556
84,3425851292_de92a072ee,man in an orange shirt plays tennis,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
85,2396025708_e4a72e2558,man is hang out of water while doing tricks in the ocean,0.4166666666666667,0.27524094128159016,0.1996230113443496,0.19717440779104148
86,3685328542_ab999b83bb,two men in blue and red and red and red and red are holding hands and dance,0.17647058823529413,0.2526421615657163,0.26041125724800485,0.24423464447875984
87,2666205903_8d287669e1,little girl in pink shirt and purple shirt is running through flowered field,0.38461538461538464,0.17902871850985821,0.20420919919946962,0.20122993930116373
88,2693425189_47740c22ed,young boy is jumping into pool,0.423240862445307,0.307433574232077,0.2586893593601216,0.22228390218848157
89,1714316707_8bbaa2a2ba,three children are playing in the snow,0.42857142857142855,0.26726124191242434,0.25352532214277973,0.23016915699647844
90,2306674172_dc07c7f847,young boy jumping off of stairs,0.6666666666666666,0.36514837167011077,0.3066920474476751,0.26330448460358885
91,1808370027_2088394eb4,dog is jumping up to reach the water,0.375,0.23145502494313785,0.23337930992922906,0.21780640299346554
92,2842865689_e37256d9ce,man sits on bench under an agility test,0.15163266492815836,0.16436018495438304,0.15707609442884238,0.1429427148078509
93,3332467180_d72f9b067d,the man is holding up white and blue hat,0.4444444444444444,0.33333333333333337,0.25481067521611095,0.2342054179517238
94,3325497914_f9014d615b,young girl wearing white and pink shirt runs down street,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
95,1674612291_7154c5ab61,white dog is running through grass,0.6666666666666666,0.5163977794943222,0.38551600550121073,0.31312356650271234
96,127488876_f2d2a89588,man and child walk along field of field,0.22062422564614886,0.23914265801368703,0.22854436883572357,0.2079804228276411
97,476759700_8911f087f8,boy in blue runs down the street,0.37151909989293497,0.3003767745798957,0.26086095645825386,0.22719108016695733
98,2307118114_c258e3a47e,the man is holding up sign,0.47768754038252614,0.3700151777184613,0.29317373317536943,0.23471040627805462
99,3234401637_84e0d14414,man and dog walk on the beach,0.37151909989293497,0.23168286407366764,0.21977549879262112,0.19952855540437708
100,3222041930_f642f49d28,man in red jacket is walking down the street past building,0.45454545454545453,0.21320071635561047,0.22662167923741067,0.21627972701344117
101,3642220260_3aa8a52670,dog is on the sand by the ocean,0.75,0.5669467095138409,0.3806693978654565,0.31553285909401585
102,2707873672_15e6b5d54b,boy is hanging from hanging from pole,0.0,0.0,0.0,0.0
103,523985664_c866af4850,man in blue shirt is holding up girl in front of crowd of people,0.2857142857142857,0.20965696734438366,0.22768939788225248,0.2191335311262005
104,416960865_048fd3f294,the mountain climbers are wearing red helmet,0.7142857142857143,0.48795003647426655,0.3771996917599787,0.31100460056544627
105,3461041826_0e24cdf597,the white and brown dog is running out of the water,0.5454545454545454,0.33028912953790823,0.3025318917473102,0.26919601287882833
106,468608014_09fd20eb9b,dog is running towards the camera,0.5,0.36318985418356775,0.30560536837762275,0.26259740246277147
107,439037721_cdf1fc7358,man is standing on top of the ocean and river,0.27145122541078787,0.27829199259303095,0.259363562349446,0.23284114926775504
108,2170222061_e8bce4a32d,dog is running through grassy area,0.3333333333333333,0.29654327416852244,0.2673319482681316,0.23728353900810106
109,3121521593_18f0ec14f7,man and woman pose for picture,0.5971094254781577,0.2925226826055808,0.23654729811526384,0.1994899089105554
110,3040033126_9f4b88261b,two dogs are running along river,0.0,0.0,0.0,0.0
111,3720366614_dfa8fe1088,black and white dog running out of yellow and yellow ball,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
112,1348304997_afe60a61df,the little boy is jumping with white and one in the air,0.3333333333333333,0.33266048598020564,0.3057781234273034,0.272364436623922
113,2945036454_280fa5b29f,dog leaps up to catch ball in it jumps up to get it,0.38461538461538464,0.17902871850985821,0.20420919919946962,0.20122993930116373
114,2502905671_c6039804ab,man and white and white dog are walking on beach,0.6,0.4472135954999579,0.2960194196579458,0.26368258593637695
115,2482629385_f370b290d1,black dog is running through the grass,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
116,3647750811_395fbd397e,black and white dog is running with its mouth open,0.7,0.6236095644623235,0.5825088500130399,0.48549177170732344
117,2662845514_8620aaee96,the white man is wearing blue and yellow outfit,0.3333333333333333,0.31900248750244486,0.2912561592009437,0.25916711346124927
118,1096395242_fc69f0ae5a,little boy is playing with small white and brown dog,0.4,0.2981423969999719,0.28081750323314336,0.2533587878237374
119,3498327617_d2e3db3ee3,dog in water,0.36787944117144233,0.2601300475114445,0.1573909732643729,0.11664441008618305
120,2981702521_2459f2c1c4,five people are riding in bus,0.28216057496353797,0.25101846222288116,0.22629160868837644,0.20085617938772668
121,3244747165_17028936e0,woman in pink shirt with the hand of the girl is wearing pink shirt,0.14285714285714285,0.222154700969529,0.23655890760987983,0.22557031245416842
122,3673165148_67f217064f,dog runs on the sand with stick in its mouth,0.5,0.2357022603955158,0.2404720354354038,0.22527135786968613
123,2815256108_fc1302117d,man in white suit is walking past two talking to cross the street,0.42736665168106897,0.18159590803171508,0.20081578423640015,0.19502066808263452
124,2140182410_8e2a06fbda,the child is in the snow sled,1.0,0.5773502691896257,0.4091569047284194,0.33076785334779685
125,583174725_6b522b621f,little girl in pink shirt and black shorts is running,0.4,0.21081851067789192,0.22340056909893038,0.2130484964540072
126,309687244_4bdf3b591f,man is standing on the edge of rock with his arms out,0.3333333333333333,0.33266048598020564,0.3057781234273034,0.272364436623922
127,3027397797_4f1d305ced,young girl runs with her arms in hand,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
128,2735558076_0d7bbc18fc,man in black shirt and blue jeans sits next to car with others,0.38461538461538464,0.17902871850985821,0.20420919919946962,0.20122993930116373
129,2511019188_ca71775f2d,the dog is jumping to catch red ball,0.375,0.23145502494313785,0.23337930992922906,0.21780640299346554
130,353180303_6a24179c50,girl in pink and pink hat is dancing,0.375,0.33188642710860944,0.29605162606458013,0.26081470985436656
131,3500136982_bf7a85531e,group of people racing down street,0.8333333333333334,0.408248290463863,0.33012834837020555,0.2784105955548633
132,2878272032_fda05ffac7,dog is walking out of water while it jumps up,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
133,3427233064_6af01bfc5c,young girl jumping off bar in midair,0.37151909989293497,0.23168286407366764,0.21977549879262112,0.19952855540437708
134,3429956016_3c7e3096c2,two people are standing on the snow by the woods,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
135,791338571_7f38510bf7,dog with ball is walking away from the back of the white and black tube,0.3118356616772059,0.320141883275374,0.2955398518976907,0.26337771754817074
136,3044536048_e615466e7f,man in blue wetsuit surfs on water,0.37151909989293497,0.3003767745798957,0.26086095645825386,0.22719108016695733
137,136886677_6026c622eb,man in black is paddling across lake,0.42857142857142855,0.26726124191242434,0.25352532214277973,0.23016915699647844
138,2453971388_76616b6a82,girl is throwing up girl out in fountain,0.25,0.18898223650461357,0.2041513404691266,0.19681030214394876
139,3655155990_b0e201dd3c,white dog is running through the snow,0.42857142857142855,0.3465041324348663,0.3009200679050985,0.2620796772330101
140,1056338697_4f7d7ce270,young boy is wearing black and holding up white and purple shirt,0.3333333333333333,0.33266048598020564,0.3057781234273034,0.272364436623922
141,3686924335_3c51e8834a,small child is jumping in the air with tennis ball in front of brick wall,0.4666666666666667,0.25819888974716115,0.262315466001157,0.2445464991508494
142,1298295313_db1f4c6522,man and dog jumping in the air above the water,0.5,0.2357022603955158,0.2404720354354038,0.22527135786968613
143,1509786421_f03158adfc,young boy is eating by the girl is looking at the girl with her hand,0.4666666666666667,0.25819888974716115,0.262315466001157,0.2445464991508494
144,3155390408_8e1a81efb2,dog is standing on its back and catches red toy in its mouth,0.5384615384615384,0.29957234475763905,0.20456510268119296,0.20149557345269542
145,1082379191_ec1e53f996,man and woman are sitting on wooden bench next to wooden bench,0.6666666666666666,0.6030226891555271,0.5292977016498555,0.46924700641055994
146,1499581619_a5f65a882c,man and little girl are standing on beach,0.625,0.2988071523335984,0.2762310146887195,0.24747585322180027
147,373394550_1b2296b8c4,little boy in blue shirt is sitting on blue bench with the dog covering out,0.4,0.1690308509457033,0.19833143675077322,0.1978642137539536
148,1119015538_e8e796281e,small dog is running and playing with green toy,0.5555555555555556,0.45643546458763845,0.39413766288863206,0.3155984539112945
149,2292406847_f366350600,man is sitting in boat that is floating in the water,0.5454545454545454,0.2335496832484569,0.2406751573843789,0.2263659622303995
150,3222055946_45f7293bb2,basketball player is trying to make shot,0.42857142857142855,0.26726124191242434,0.25352532214277973,0.23016915699647844
151,2608289957_044849f73e,little boy is playing with toy ski and is being held by two other men,0.4666666666666667,0.18257418583505536,0.2086815234570934,0.2056382744987948
152,3143982558_9e2d44c155,little boy is holding onto the arm of the person is holding the food to the face of the person is holding the food to the food by the person is wearing red jacket,0.23529411764705885,0.14625448482542613,0.18742684598204484,0.19400423599171943
153,2762301555_48a0d0aa24,little girl in pink dress is carrying pink food over her pink and pink bikini,0.3333333333333333,0.15430334996209186,0.18675048862748048,0.18904793686639915
154,3070011270_390e597783,dogs are playing with toy in the water,0.5,0.3779644730092272,0.29129144784395894,0.2576315006206139
155,533979933_a95b03323b,young boy stands in the water and has his head out of the ocean in the background,0.5882352941176471,0.3834824944236852,0.2173511504721373,0.2129801995764648
156,3467219837_7d62213dec,two dogs are running out of the water,0.25,0.18898223650461357,0.2041513404691266,0.19681030214394876
157,436009777_440c7679a1,the man is sitting on the grass wearing red jacket,0.3,0.18257418583505533,0.20316761950295031,0.19826396602449556
158,3514019869_7de4ece2a5,dog wearing blue vest runs down road,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
159,888425986_e4b6c12324,man is posed in midair while others watch,0.375,0.23145502494313785,0.23337930992922906,0.21780640299346554
160,1389264266_8170bc1c54,the little girl in the pink sweater is walking the sidewalk with one hand to the right,0.3944580858461176,0.3458199087647719,0.3017096723832973,0.26161295640905324
161,2089426086_7acc98a3a8,two children huddle in front of large window,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
162,2534502836_7a75305655,dog runs through field,0.6065306597126334,0.49523020988320327,0.4220877470087543,0.2874588479794772
163,2892995070_39f3c9a56e,black dog is jumping up on the grass,0.5841005873035536,0.44153854132913556,0.2964656251489377,0.2457372377471788
164,3238951136_2a99f1a1a8,shirtless man jumping into lake,0.2,0.22068349226009476,0.21537857362588533,0.19879212680993805
165,348380010_33bb0599ef,brown dog is jumping up at the grass,0.37908166232039586,0.31390943921466413,0.21740569331768123,0.18285297902233835
166,486917990_72bd4069af,young man in red jacket and red hat holding onto rock wall,0.25,0.1507556722888818,0.1813619698341781,0.183352409676239
167,2522297487_57edf117f7,boy is smiling while girl is looking at his tongue out,0.36363636363636365,0.3433164944374434,0.31035548109249544,0.2744535278544658
168,1248940539_46d33ed487,young boy is standing in the sand,0.5714285714285714,0.4364357804719847,0.34016320005192946,0.2875833792374545
169,3619416477_9d18580a14,white dog leaps into the air to catch red and white ball,0.5,0.30151134457776363,0.28656689713984057,0.2592994644579251
170,3694093650_547259731e,group of people are standing outside of church holding some hands,0.5454545454545454,0.4670993664969138,0.293028657606374,0.2627651798443721
171,3256275785_9c3af57576,the girl is jumping on the trampoline in midair,0.39770636302860873,0.2109156496639261,0.21344017244608934,0.19934703850724503
172,1167669558_87a8a467d6,man in pink shirt with red nose,0.4953587998572467,0.37833653275138546,0.303772850190167,0.25497478915169414
173,3234115903_f4dfc8fc75,two men are playing in game of game,0.48675048941962806,0.33368773658175344,0.2729002400497168,0.2307919458172219
174,3609032038_005c789f64,man is riding dirt bike down dirt hill,0.5,0.26726124191242434,0.2566209653962515,0.23404821161541917
175,1472882567_33dc14c8b6,group of people walking in the snow,1.0,0.7071067811865476,0.46773514128719823,0.36605480291809417
176,3688858505_e8afd1475d,three women in pink dresses are standing in front of white building,0.5,0.30151134457776363,0.21200222253455905,0.2063696637829326
177,2991994415_504d1c0a03,girl in red hat is pulling shaved out of her necklace,0.2727272727272727,0.1651445647689541,0.19146586843273045,0.19035032617500067
178,3375070563_3c290a7991,white bird flying over water,0.8187307530779819,0.5789300674674098,0.38029060979907,0.29133848723825817
179,3006093003_c211737232,man is talking on cellphone with his hand up into the air,0.5833333333333334,0.39886201760873286,0.3205404693698485,0.24384183193426084
180,2922973230_5a769ef92a,two people walk down grassy field near forest,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
181,3589895574_ee08207d26,little girl in pink shirt holds on to metal bar,0.7,0.557773351022717,0.342485687112534,0.29447798363548333
182,3387542157_81bfd00072,woman in red and white shirt holds frisbee,0.625,0.5976143046671968,0.566367013455331,0.5169731539571706
183,461505235_590102a5bf,the man is walking along the rocks and holding red rope,0.45454545454545453,0.30151134457776363,0.21950296237497788,0.21111301299607096
184,3016606751_0e8be20abd,man in red jacket and red jacket is walking on rock,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
185,219070971_ae43410b9e,man is riding bike down dirt hill,0.4294155960430205,0.2319109274839227,0.2094917808445368,0.18586502462067778
186,543007912_23fc735b99,little girl in pink is running on the street,0.2982797722714565,0.28545596797877226,0.26062746251734975,0.23191292275041653
187,2913965136_2d00136697,boy prepares to kick soccer ball while an opposing team watches,0.5454545454545454,0.33028912953790823,0.3025318917473102,0.26919601287882833
188,3499720588_c32590108e,the man is wearing red and holding an asian streets,0.5,0.2357022603955158,0.2404720354354038,0.22527135786968613
189,2041867793_552819a40b,the man is holding paper while sitting in the middle of it,0.5833333333333334,0.23028309323591914,0.23987145160311932,0.2266109118294294
190,541063517_35044c554a,man stands on top of hill at dusk,0.5,0.26726124191242434,0.2566209653962515,0.23404821161541917
191,2354540393_a149722680,young boy is playing with some hands in the air,0.5,0.3970585327307396,0.33927237433447655,0.29238249638573094
192,1317292658_ba29330a0b,young boy is running through water fountain,0.4294155960430205,0.2319109274839227,0.2094917808445368,0.18586502462067778
193,2647049174_0fb47cee2e,little boy is standing in chair in front of brick signs,0.36363636363636365,0.19069251784911848,0.2105334702229543,0.20454473702045944
194,1561658940_a947f2446a,young boy in blue and white shirt is swinging in swing,0.45454545454545453,0.3692744729379982,0.2509287951221701,0.23363495449621072
195,3385246141_a263d1053e,man on the side of the ground,0.7142857142857143,0.5976143046671969,0.4185793008243382,0.33652249533978473
196,247637795_fdf26a03cf,man in dark shirt with skull shirt looking down at something,0.45454545454545453,0.21320071635561047,0.22662167923741067,0.21627972701344117
197,3168123064_d1983b8f92,two men are riding snow white surfboard,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
198,3541474181_489f19fae7,man is standing nearby snowbank overlooking mountains,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
199,2061144717_5b3a1864f0,boy is running on brick walkway,0.141080287481769,0.17749685684081848,0.180023230679195,0.1688992412286964
200,3157847991_463e006a28,man in tank top stands with brick wall,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
201,435827376_4384c3005a,the man is walking down the steps,0.5714285714285714,0.4364357804719847,0.34016320005192946,0.2875833792374545
202,452419961_6d42ab7000,the little girl is holding paper up while sitting in front of white and blue and white dog,0.16666666666666669,0.24708847814350854,0.2574087427874873,0.2425436645679046
203,2860872588_f2c7b30e1a,two dogs play together,0.18393972058572117,0.1501861529550426,0.11530316514240949,0.09527816472411818
204,476233374_e1396998ef,the little girl in the red dress is walking along the rocks,0.5,0.30151134457776363,0.28656689713984057,0.2592994644579251
205,3584930205_a3f58a4b7c,man does skateboard trick on skateboard ramp,0.32206169703226534,0.2603899874815537,0.22613459806135464,0.19694692641710707
206,3375991133_87d7c40925,person is in the water near the water and indoors,0.4,0.2981423969999719,0.22651656746142707,0.2152959298672331
207,3613800013_5a54968ab0,dog runs across the grass,0.40219202762138356,0.25621979686391466,0.20746016442091986,0.17537258398240252
208,2675685200_0913d84d9b,the little girl is trying to get up the pinata,0.24561922592339458,0.2518090080379605,0.23468185608888137,0.21068338431596095
209,3217187564_0ffd89dec1,dog wearing green and white vest with the number of dog on the track,0.5,0.41561338894459715,0.3576693789921415,0.30853110330739736
210,3421789737_f625dd17ed,young girl wearing pink shirt and blue jeans is playing in playground,0.5,0.4074242241188905,0.34955581125714275,0.3014207975810586
211,3393343330_b13df4d8ec,three people are walking down street,0.0,0.0,0.0,0.0
212,3200120942_59cfbb3437,person doing flip on snowboard,0.4,0.312093587746084,0.2707337476331722,0.23640501160890146
213,370614351_98b8a166b9,man in red and black coat is holding up sign,0.4,0.3551399480929036,0.31518692545116034,0.2765182925762064
214,3565598162_56044bc2f7,the people are watching something from water,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
215,751737218_b89839a311,children playing with pointing at one of hands,0.25,0.2709841329904985,0.25897469800333434,0.23567269439532595
216,3453259666_9ecaa8bb4b,young boy in blue and white shirt is swinging,0.3333333333333333,0.31900248750244486,0.2912561592009437,0.25916711346124927
