,image_id,predicted_caption,bleu_1,bleu_2,bleu_3,bleu_4
22,3613955682_3860e116cf,group of men are standing in white shirts and red shirts,0.45454545454545453,0.21320071635561047,0.22662167923741067,0.21627972701344117
23,3435035138_af32890a4c,tan dog is running on dirt path,0.7142857142857143,0.5976143046671969,0.4185793008243382,0.33652249533978473
24,2358554995_54ed3baa83,man with no shirt and boy is riding brown horse,0.10000000000000002,0.17756997404645183,0.19947496461151262,0.19552795980276136
25,1356796100_b265479721,little girl with yellow shirt and yellow hat is playing the industrial,0.16666666666666669,0.23522648546941588,0.24325765312053452,0.2290302783996535
26,2064790732_219e52e19c,the children are at the brown children playing on the at the man,0.15384615384615385,0.11322770341445958,0.15092288532364107,0.1600322804777859
27,754852108_72f80d421f,man with sunglasses and sunglasses smiles,0.5643211499270759,0.4371212831160368,0.3263322533096043,0.2650533766771168
28,1119015538_e8e796281e,two tan dogs running in some grass,0.7142857142857143,0.4473349114374287,0.3561732002842517,0.2977800048296976
29,3422458549_f3f3878dbf,man in blue headband plays tennis,0.23884377019126307,0.2124825408818139,0.19155171125080878,0.1700210851830615
30,3108197858_441ff38565,three people are laughing and one is standing in front of crowd,0.3333333333333333,0.33266048598020564,0.3057781234273034,0.272364436623922
31,115684808_cb01227802,man is walking along snow covered hill with his blue rope,0.0909090909090909,0.17165824721872167,0.19641724833382235,0.1940679506664638
32,3658427967_6e2e57458d,the man with blue shirt on the beach,0.5,0.38322943606307747,0.32553465905294277,0.2802636449867835
33,968081289_cdba83ce2e,two people one in swimming trunks standing on the water in front of lake,0.42857142857142855,0.1815682598006407,0.20706801750944523,0.20392672885824337
34,2884420269_225d27f242,the girl is running through the tall grass with people in the background,0.38461538461538464,0.25318484177091666,0.1830666761913796,0.18523945769233396
35,3149919755_f9272b10b3,two dogs play in the lake,0.3333333333333333,0.29654327416852244,0.2673319482681316,0.23728353900810106
36,3502343542_f9b46688e5,person is rock climbing,0.75,0.49999999999999994,0.3582991901097116,0.2866227639866161
37,2378149488_648e5deeac,two boys on carnival ride,0.0,0.0,0.0,0.0
38,422763475_0bc814dac6,girl in purple is riding in the snow,0.375,0.32732683535398854,0.2649097550589377,0.2397531263353089
39,3385593926_d3e9c21170,brown dog plays in the snow,0.6666666666666666,0.5163977794943222,0.4091569047284194,0.32756475929865714
40,3393926562_66cc01b001,man in red jacket holds small girl as they pass outdoors,0.3320366241026409,0.1741214746376982,0.19223826246196993,0.1867699458851485
41,3200120942_59cfbb3437,person is flying over the air over the hurdle,0.5555555555555556,0.372677996249965,0.32273889551473106,0.28012362176895805
42,2932740428_b15384f389,two people in helmets riding bikes in field of dirt,0.27145122541078787,0.27829199259303095,0.259363562349446,0.23284114926775504
43,1682079482_9a72fa57fa,young boy with black hair is swinging off tire swing,0.36193496721438384,0.3213439136738076,0.28519292382392036,0.25020409789436665
44,2450453051_f1d4a78ab4,man on two dogs jumping to catch frisbee,0.19470019576785122,0.21104265497292596,0.20168969760067737,0.18354207894362776
45,3416091866_a96003d652,man in red jacket stands in front of tall yellow car,0.4547743189500984,0.3372696616167681,0.22218650594416497,0.2038780622606987
46,3218480482_66af7587c8,basketball player from basketball player attempts to block ball with the player in white,0.5,0.2773500981126146,0.2738705693701083,0.2520393490031566
47,2876993733_cb26107d18,man is skating down colorful railings and yellow structure,0.2222222222222222,0.26046444035318594,0.25477980605390005,0.23418392299336482
48,3220161734_77f42734b9,two men are on basketball during game,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
49,2660008870_b672a4c76a,man is swimming underwater,0.3032653298563167,0.19982095182339035,0.16501318128422418,0.1411148013543807
50,3107513635_fe8a21f148,two people are outside in front of an airport,0.5555555555555556,0.26352313834736496,0.25675056610873526,0.2355549493734042
51,359837950_9e22ffe6c2,man is on large grassy field,0.5,0.36318985418356775,0.30560536837762275,0.26259740246277147
52,3461041826_0e24cdf597,dog with stick in its mouth is running through the water,0.45454545454545453,0.21320071635561047,0.22662167923741067,0.21627972701344117
53,3375991133_87d7c40925,person is surfing through the water,0.3333333333333333,0.25819888974716115,0.24398471302212008,0.22141179722338475
54,2311690895_0d6efe11c8,dog with its mouth open head is standing in field,0.5,0.2357022603955158,0.2404720354354038,0.22527135786968613
55,307327914_f98f576adb,man in blue shirt looking down,0.8333333333333334,0.408248290463863,0.33012834837020555,0.2784105955548633
56,3232470286_903a61ea16,two men are running in field of white and green colored to water to the left is going to the left,0.3333333333333333,0.3551802662958943,0.32964196126597933,0.2938986022677604
57,3270691950_88583c3524,man with blue shorts stands on rock wall near the water,0.36363636363636365,0.19069251784911848,0.2105334702229543,0.20454473702045944
58,3471841031_a949645ba8,three people ride their bike down the road,0.23618327637050734,0.181024767621999,0.15377168469456012,0.1323871718410385
59,396360611_941e5849a3,person standing on rocky beach over some water,0.5515605641153721,0.45673553902495045,0.3976227661782433,0.32260135189272865
60,2526585002_10987a63f3,two men on boat,0.7788007830714049,0.4496408417513669,0.3068329454481359,0.23986768482408788
61,524105255_b346f288be,man in blue shirt is standing in front of wooden sign with grass in the background,0.4375,0.2958039891549808,0.18734426618765018,0.18992560613848083
62,3328646934_5cca4cebce,man in blue shirt is surfing on sand,0.5,0.38322943606307747,0.32553465905294277,0.2802636449867835
63,3150742439_b8a352e1e0,two people are standing on sidewalk one of them is smiling,0.7272727272727273,0.46709936649691375,0.293028657606374,0.2627651798443721
64,3295680663_af21ea648b,dog is jumping over low of sand,0.5714285714285714,0.4364357804719847,0.34016320005192946,0.2875833792374545
65,263854883_0f320c1562,fluffy dog is walking through grassy field,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
66,3214885227_2be09e7cfb,some people are in the water near to their boats,0.4,0.3551399480929036,0.31518692545116034,0.2765182925762064
67,1287475186_2dee85f1a5,young boy swimming with only swimming pool,0.6191984998215584,0.2991012913863172,0.2601293535987179,0.22670820881373666
68,2729655904_1dd01922fb,man is standing on two dogs on beach beside body of water,0.4166666666666667,0.27524094128159016,0.1996230113443496,0.19717440779104148
69,3584930205_a3f58a4b7c,man in midair performing jump over brick wall,0.3309363384692233,0.20425834259995942,0.20595651813987498,0.1922134760048255
70,542317719_ed4dd95dc2,young boy with green hair is riding through red tube,0.6,0.25819888974716104,0.25538441498497044,0.23577691904498785
71,496110746_a93ca191ae,young girl is jumping on an outdoor trampoline while another girl is watching,0.30769230769230765,0.3229941855724414,0.30144967721839944,0.27028914027720474
72,2782433864_5a0c311d87,two dogs playing with stick,0.3274923012311928,0.25890539701513365,0.22359160860227859,0.19482978880708227
73,3558370311_5734a15890,man is doing stunt outside on his bike,0.75,0.46935828638454496,0.3721408535121124,0.310162708656183
74,270816949_ffad112278,man is riding in the grass near grassy plain,0.6666666666666666,0.28867513459481287,0.2726724253155537,0.2465400872719333
75,3567061016_62768dcce1,an air is getting ready to get the water from by his head,0.38461538461538464,0.3611184776385804,0.3244853751019431,0.28579596974917193
76,143688283_a96ded20f1,man with no shirt is holding onto pole,0.5,0.26726124191242434,0.2566209653962515,0.23404821161541917
77,909191414_1cf5d85821,man plays with two boys in yard,0.5714285714285714,0.4001085082731755,0.33088793670839634,0.28162294089661166
78,2124040721_bffc0a091a,man in hat holds sign saying his dog,0.3309363384692233,0.29288874393321596,0.2612646430071249,0.23016817359497846
79,166507476_9be5b9852a,white bird with its wet head above water,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
80,476759700_8911f087f8,boy with skateboard is standing on cement wall with body of water to the left,0.13333333333333333,0.21643398537141495,0.23347953191125573,0.2238963393399538
81,2662845514_8620aaee96,man in blue shirt is jumping over his board,0.3333333333333333,0.31900248750244486,0.2912561592009437,0.25916711346124927
82,1339596997_8ac29c1841,three women in colorful costumes,0.40219202762138356,0.3671494099616211,0.31353224144012093,0.23978996883243478
83,452419961_6d42ab7000,the man is sitting in building staring at the camera,0.2,0.25112186556673066,0.25074269839893976,0.23252324097940982
84,1446053356_a924b4893f,woman in white shirt and black pants at park at park,0.36363636363636365,0.3433164944374434,0.31035548109249544,0.2744535278544658
85,3258874419_23fec1bdc1,dog with muzzle and blue jacket runs around the dirt,0.8,0.5163977794943222,0.4091569047284194,0.31239399369202553
86,2830869109_c4e403eae6,girl is jumping on trampoline in front of some other,0.4,0.3551399480929036,0.31518692545116034,0.2765182925762064
87,2602085456_d1beebcb29,woman is standing in front of plastic plastic bicycle on her back,0.4166666666666667,0.337099931231621,0.22820266830716382,0.21820935212996384
88,533979933_a95b03323b,person with blue shirt on carnival board,0.24767939992862334,0.2452566094345831,0.22819123920265388,0.20529031524114758
89,537532165_e4b7c0e61a,girl is hanging off from her back in midair,0.2222222222222222,0.26046444035318594,0.25477980605390005,0.23418392299336482
90,3568197730_a071d7595b,man in green shirt jumps off of his skateboard,0.2982797722714565,0.1826583106646588,0.1941093163597443,0.18551332268245557
91,3263395801_5e4cee2b9e,person in blue shirt riding bike in the woods,0.5555555555555556,0.372677996249965,0.32273889551473106,0.28012362176895805
92,2731171552_4a808c7d5a,two men with colorful sky are performing over sand,0.11111111111111109,0.1841761720316968,0.20268663103987977,0.1969244213551724
93,3718964174_cb2dc1615e,woman in black hat with her head stands in crowd of people,0.4166666666666667,0.27524094128159016,0.2698337134146614,0.2477458043387769
94,2913965136_2d00136697,two girls are running towards soccer ball,0.5714285714285714,0.3086066999241838,0.27877326803479224,0.24733285534158797
95,1626754053_81126b67b6,two dogs are running in grassy field,0.0,0.0,0.0,0.0
96,3545586120_283d728a97,two men are playing in band in front of crowd of spectators,0.3333333333333333,0.1740776559556978,0.1994233499067506,0.19702498636547824
97,468608014_09fd20eb9b,dog has its head very fast,0.3333333333333333,0.29654327416852244,0.2673319482681316,0.23728353900810106
98,3334537556_a2cf4e9b9a,man in dog running in the snow,0.5714285714285714,0.4001085082731755,0.33088793670839634,0.28162294089661166
99,1332722096_1e3de8ae70,three people walk on sidewalk near street,0.7142857142857143,0.4473349114374287,0.3561732002842517,0.2977800048296976
100,3458559770_12cf9f134e,man in blue and black is on red motorcycle,0.7777777777777778,0.5400617248673217,0.350372724490772,0.2981118670278929
101,2140182410_8e2a06fbda,two children are in the snow making play on the snowy hill,0.5,0.30151134457776363,0.21200222253455905,0.2063696637829326
102,2788945468_74a9618cfa,two men are posing for picture,0.07243303475117972,0.09112992487655346,0.09242700845425206,0.08671576183842811
103,498444334_a680d318a1,three people sit on park bench,0.16666666666666669,0.2096877600798238,0.21267231812058127,0.19953087735062713
104,424416723_19c56cb365,black dog running in field of grass,0.6191984998215584,0.4229931028018367,0.32698607657930623,0.26960301495081823
105,2600867924_cd502fc911,two dogs running in grassy field,0.846481724890614,0.7571162714266755,0.6256009268683124,0.5115078115793242
106,2167644298_100ca79f54,man wearing glasses is posing next to woman in black jacket,0.6363636363636364,0.35675303400633784,0.3183197636162893,0.2797726912820862
107,533713007_bf9f3e25b4,woman is sitting in the sun with her hair on her chin,0.4166666666666667,0.3719257300399279,0.3291445855700546,0.2879903284693138
108,2542662402_d781dd7f7c,dog jumps over an obstacle man in grassy field,0.5555555555555556,0.372677996249965,0.27428238865744764,0.24764207868423957
109,2928152792_b16c73434a,two people on leash riding in midair,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
110,3157847991_463e006a28,man with black hair and black pants stands looking at stone wall,0.08333333333333333,0.16633024299010285,0.19352033800998372,0.19259074009082888
111,2682382530_f9f8fd1e89,man with no shirt is doing trick while holding onto the sand,0.4166666666666667,0.27524094128159016,0.1996230113443496,0.19717440779104148
112,416788726_5b4eb1466e,two men are in street perform perform,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
113,3584561689_b6eb24dd70,basketball player leaps with the ball while others are in the background,0.3333333333333333,0.1740776559556978,0.1994233499067506,0.19702498636547824
114,154871781_ae77696b77,three people are running on grassy field,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
115,387830531_e89c192b92,three dogs running in the grass,0.6666666666666666,0.5163977794943222,0.4091569047284194,0.32756475929865714
116,1392272228_cf104086e6,black dog is running on beach,0.8333333333333334,0.7071067811865476,0.5034777750283593,0.3833076531642739
117,1998457059_c9ac9a1e1a,person on yellow surfboard is riding small wave,0.75,0.32732683535398854,0.2933609139177159,0.2590169241329792
118,3070011270_390e597783,two dogs playing in the ocean,0.28216057496353797,0.21856064155801844,0.20652860072590565,0.18742104002478158
119,3363750526_efcedc47a9,dog running across sand,0.5841005873035536,0.3142391369679002,0.24221574637890597,0.20052522115489077
120,2447284966_d6bbdb4b6e,boy plays toy while crowd watches,0.10380107463819924,0.09234453160626833,0.08324803054606665,0.07389085902898788
121,1547883892_e29b3db42e,an old man is sitting on park bench with his long hair long hair sits by,0.12500000000000003,0.2111615730565619,0.2305633328812439,0.22226897726623815
122,2573625591_70291c894a,two dogs running in grassy area,0.5,0.316227766016838,0.2789155526852612,0.2450324327954738
123,215214751_e913b6ff09,person standing in body of water near the ocean,0.3333333333333333,0.31900248750244486,0.2912561592009437,0.25916711346124927
124,3597326009_3678a98a43,the man is sitting on green holding bench and holding up his arm,0.38461538461538464,0.17902871850985821,0.20420919919946962,0.20122993930116373
125,3009644534_992e9ea2a7,two white dogs with brown spots are running in the grass,0.36363636363636365,0.3433164944374434,0.31035548109249544,0.2744535278544658
126,3333921867_6cc7d7c73d,two dogs run in field,0.6,0.3872983346207417,0.3121939713384471,0.26335227287021584
127,3498327617_d2e3db3ee3,dog holding stick in its mouth through the water,0.7777777777777778,0.5400617248673217,0.44042320075255215,0.34329452398451965
128,2844018783_524b08e5aa,boy is making water at the beach,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
129,3044746136_8b89da5f40,crowd of people are gathered around some which are some with red flags,0.23076923076923078,0.19611613513818407,0.15466755103052704,0.16303142083226635
130,2310126952_7dc86d88f6,group of people are running in the snow,0.75,0.5669467095138409,0.3806693978654565,0.31553285909401585
131,3224227640_31865b3651,two dogs are running on grassy field,0.42857142857142855,0.26726124191242434,0.25352532214277973,0.23016915699647844
132,3286822339_5535af6b93,people are walking in city street,0.7054014374088451,0.3455747170954952,0.27944761376370114,0.2356694811531038
133,3099923914_fd450f6d51,man is sitting in front of large crowd of people,0.7,0.557773351022717,0.43050908928275344,0.32466791547509893
134,1122944218_8eb3607403,young man with no shirt and black shirt is smiling,0.5,0.2357022603955158,0.2404720354354038,0.22527135786968613
135,3482974845_db4f16befa,small dog running on dirt,0.49123845184678916,0.3170930571698881,0.2556028052603327,0.21561460469183
136,3354883962_170d19bfe4,dog is running in the sand with its mouth open,0.8,0.5962847939999439,0.4499038064762006,0.3356891925037239
137,2308271254_27fb466eb4,two dogs playing in water,1.0,0.8660254037844387,0.7955364837549187,0.7071067811865476
138,3556598205_86c180769d,man is riding dirt bike on dirt track,0.75,0.46291004988627577,0.3329951051503864,0.28511612368209555
139,3239021459_a6b71bb400,person is doing jump on snowboard,0.5,0.36318985418356775,0.30560536837762275,0.26259740246277147
140,3572267708_9d8a81d4a4,two people are standing in front of large wall,0.3333333333333333,0.20412414523193154,0.21692086245246125,0.20731467560330663
141,3072114570_e1c0127529,two people ride their bikes on dirt road,0.772184789761521,0.44124845129229767,0.34241105585120435,0.2825111076148885
142,3641022607_e7a5455d6c,man in blue and yellow is surfing,0.42857142857142855,0.3465041324348663,0.3009200679050985,0.2620796772330101
143,3155390408_8e1a81efb2,the dog with its mouth open is jumping up to get something,0.6666666666666666,0.6030226891555271,0.5292977016498555,0.46924700641055994
144,3523874798_9ba2fa46e3,the man is skateboarding in skate park,0.42857142857142855,0.3465041324348663,0.3009200679050985,0.2620796772330101
145,2599444370_9e40103027,two dogs are swimming and splashing in water,0.875,0.6123724356957945,0.40053493879481106,0.327930106514616
146,2991994415_504d1c0a03,girl with purple hair is wearing red shoes,0.25,0.2709841329904985,0.25897469800333434,0.23567269439532595
147,3123351642_3794f2f601,person on snowboard is jumping in the air,0.5,0.3779644730092272,0.29129144784395894,0.2576315006206139
148,2748729903_3c7c920c4d,person is attached to body of water,0.7142857142857143,0.4473349114374287,0.3561732002842517,0.2977800048296976
149,3259991972_fce3ab18b2,man in black shirt is skating down handrail near some buildings,0.36363636363636365,0.3433164944374434,0.31035548109249544,0.2744535278544658
150,3427118504_93126c83e0,woman is being held by man with black hair and woman in brown shirt has her hands in her hand and brown pants while doing dance,0.3461538461538461,0.11766968108291041,0.16057753025904833,0.17143929653849574
151,127488876_f2d2a89588,two young men are walking on path in grassy park,0.5,0.3970585327307396,0.33927237433447655,0.29238249638573094
152,3256275785_9c3af57576,man jumps off low wall over low of low low low low low low low low wall on top of grass,0.23809523809523808,0.15430334996209194,0.11023995971372007,0.1281787771533954
153,3192266178_f9bf5d3dba,man is holding stick up above some grass,0.375,0.33188642710860944,0.29605162606458013,0.26081470985436656
154,224369028_b1ac40d1fa,boy plays in the sprinkler,0.26812801841425576,0.20920258810538286,0.18147825817686916,0.15846701826473467
155,3058439373_9276a4702a,group of people are standing on street in front of brick building with building in the background,0.7058823529411765,0.5940885257860046,0.49350522429506183,0.360056585428503
156,2944362789_aebbc22db4,person rides skateboard in midair above tall water,0.12500000000000003,0.19161471803153873,0.20602382063106456,0.19817632389021378
157,3537400880_8f410d747d,girl in pink jumps in the air,0.5714285714285714,0.5345224838248488,0.38886373564342636,0.31826332620841175
158,2421446839_fe7d46c177,two brown dogs are standing in grassy area,0.19470019576785122,0.21104265497292596,0.20168969760067737,0.18354207894362776
159,2878272032_fda05ffac7,dog is fetching stick in water,0.5,0.36318985418356775,0.30560536837762275,0.26259740246277147
160,3135504530_0f4130d8f8,woman in purple shirt standing with her hands in her hand,0.18181818181818182,0.24276142130990983,0.24689910814238997,0.2307869877265558
161,2307118114_c258e3a47e,man with no shirt and shirt with no shirt,0.4444444444444444,0.408248290463863,0.3427528854849553,0.2931872259171749
162,56489627_e1de43de34,group of people are sitting on the rocky ground near mountain,0.36363636363636365,0.3433164944374434,0.31035548109249544,0.2744535278544658
163,3294209955_a1f1e2cc19,dog is running in field,0.8,0.6324555320336759,0.5143157015215767,0.38440009661674196
164,3651971126_309e6a5e22,two dogs playing in grassy field,0.6666666666666666,0.36514837167011077,0.3066920474476751,0.26330448460358885
165,223299142_521aedf9e7,person on the side of mountain,0.6666666666666666,0.4193755201596476,0.33603983441001894,0.2821792728614595
166,3677318686_b018862bb7,man in yellow shirt jumps up to his green and green toy,0.25,0.28809243169413523,0.27808440096360537,0.25346366816882765
167,468310111_d9396abcbd,two brown dogs are chasing each other,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
168,3532205154_5674b628ea,woman with sweater is looking at man in black shirt,0.8,0.2981423969999719,0.28081750323314336,0.2533587878237374
169,448252603_7d928c900e,the man in the red shirt is sitting on rock in the grass,0.5384615384615384,0.29957234475763905,0.28683850651970677,0.2603047565402126
170,3251976937_20625dc2b8,brown dog is running through the snowy field,0.75,0.32732683535398854,0.2933609139177159,0.2590169241329792
171,3585598356_8ce815bbb9,group of women in bathing suits,0.3333333333333333,0.25819888974716115,0.24398471302212008,0.22141179722338475
172,3244747165_17028936e0,two young women posing for picture,0.8333333333333334,0.408248290463863,0.33012834837020555,0.2784105955548633
173,3578914491_36019ba703,two dogs are playing and toy,0.6666666666666666,0.5163977794943222,0.4091569047284194,0.32756475929865714
174,3217266166_4e0091860b,person riding large bike,0.19470019576785122,0.1814260503183329,0.16855916026991039,0.15236621890666366
175,1472882567_33dc14c8b6,woman skiing down snowy hill,0.2,0.22068349226009476,0.21537857362588533,0.19879212680993805
176,3657016761_d553e514d9,an animal is jumping off the water,0.32206169703226534,0.2603899874815537,0.22613459806135464,0.19694692641710707
177,3450874870_c4dcf58fb3,person skis down snowy hill,0.4,0.312093587746084,0.2707337476331722,0.23640501160890146
178,3085667767_66041b202e,man catches huge wave on his surfboard,0.42857142857142855,0.3465041324348663,0.3009200679050985,0.2620796772330101
179,3741827382_71e93298d0,young man with blue shirt jumps off of sand,0.6666666666666666,0.4511376442567113,0.3661128875274451,0.30820337530283515
180,2595186208_9b16fa0ee3,two people are in body of water,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
181,3223055565_68973f5d20,two black dogs playing in the snow,0.6514390575310556,0.5946797777494414,0.5182435372088742,0.3873479811032991
182,180094434_b0f244832d,boy plays in the sprinkler,0.2,0.22068349226009476,0.21537857362588533,0.19879212680993805
183,2526041608_a9775ab8d7,football player in purple uniform,0.5362560368285115,0.4239476213483084,0.3447561247207954,0.25767109046023867
184,3456362961_d8f7e347a8,the girl is sitting on rock next to the man who is wearing grey shirt,0.4,0.1690308509457033,0.19833143675077322,0.1978642137539536
185,3245460937_2710a82709,man wearing an orange shirt plays tennis,0.2857142857142857,0.28291943941039627,0.26323342568591773,0.23681572145316945
186,2265096094_8cc34d669c,two dogs are riding around dirt track,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
187,2306674172_dc07c7f847,the skateboarder is riding down the stairs,0.5714285714285714,0.4001085082731755,0.33088793670839634,0.28162294089661166
188,2301525531_edde12d673,black dog running in snow,0.5488116360940264,0.4752848187499276,0.3473309736168158,0.24686363355419286
189,1287073593_f3d2a62455,man and dog are pulling on sled pulled by two men,0.6363636363636364,0.35675303400633784,0.3183197636162893,0.2797726912820862
190,2675685200_0913d84d9b,young man is sitting on green chair next to brick building,0.3320366241026409,0.1741214746376982,0.19223826246196993,0.1867699458851485
191,2218609886_892dcd6915,man sitting on the ground with his head and beard sitting next to him,0.7857142857142857,0.6021937915964949,0.4528414199889358,0.3689125967244521
192,1317292658_ba29330a0b,young boy running through water from sprinkler,0.32206169703226534,0.20084075461628778,0.19051852280989595,0.17296689504913412
193,2594902417_f65d8866a8,two brown dogs are biting each other,0.5714285714285714,0.5345224838248488,0.38886373564342636,0.31826332620841175
194,348380010_33bb0599ef,dog is jumping over and green ball on grassy area,0.40936537653899097,0.272910251025994,0.247483119488052,0.2193333032819502
195,2712787899_d85048eb6a,the girl is jumping off of the stairs,0.625,0.2988071523335984,0.2762310146887195,0.24747585322180027
196,468102269_135938e209,two middle aged people are sitting on grassy hill near trees,0.3320366241026409,0.3134825369823449,0.28338581208768376,0.2506037128701066
197,486917990_72bd4069af,two people are sitting on rock outside,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
198,2061144717_5b3a1864f0,two people ride their bikes on field near body of water,0.15159143965003283,0.20240304341321563,0.2058528518838772,0.19241932447079674
199,2813033949_e19fa08805,dog with frisbee in its mouth jumps up to get out of the grass,0.42857142857142855,0.3847832292194951,0.3399298636606584,0.29686722631450496
200,2926595608_69b22be8d4,two men from two teams are playing basketball game,0.6666666666666666,0.408248290463863,0.3427528854849553,0.2931872259171749
201,3499720588_c32590108e,man in red jacket is playing the street with brick wall,0.36363636363636365,0.26967994498529685,0.2646433878547466,0.24324605660109083
202,302983277_69a4e732e4,man on horse,0.1353352832366127,0.09569649651041094,0.05790090328992692,0.042911080398277575
203,3123463486_f5b36a3624,two black and white dogs playing in field of flowers,0.3,0.25819888974716104,0.20600140803015504,0.20035543847935197
204,3143982558_9e2d44c155,two young girls are sitting on the floor playing guitar,0.27145122541078787,0.27829199259303095,0.259363562349446,0.23284114926775504
205,3004823335_9b82cbd8a7,dog jumps high to get soccer ball,0.14285714285714285,0.20005425413658773,0.20941179387693667,0.19913749124569236
206,3554634863_5f6f616639,group of people are standing around building,0.7142857142857143,0.6900655593423543,0.6613898798842307,0.6147881529512643
207,3490736665_38710f4b91,brown dog with tennis ball in its mouth chasing the tennis ball,0.4166666666666667,0.3719257300399279,0.3291445855700546,0.2879903284693138
208,1509786421_f03158adfc,young man with mohawk and grey shirt looks at another man,0.45454545454545453,0.38383950967952596,0.33407172841084626,0.2901992735031966
209,700884207_d3ec546494,the man is wearing red shirt with glasses and has head on her head,0.4655313898520114,0.1825964339265674,0.20285439977427105,0.1973285005758937
210,2215136723_960edfea49,man in red jacket is skiing down snowy hill,0.6666666666666666,0.5773502691896257,0.46026455517844755,0.3549481056010053
211,2553550034_5901aa9d6c,man is climbing up rock face,0.5,0.316227766016838,0.2789155526852612,0.2450324327954738
212,3627011534_485f667b10,young girl wearing pink shirt is laughing,0.7430381997858699,0.5675047991270782,0.4844013994335289,0.39442436483275556
213,2435685480_a79d42e564,man wearing blue shirt and no hat stands on the ground near grassy hill,0.2857142857142857,0.31417419105604727,0.2973577107278925,0.26824982050388396
214,3187395715_f2940c2b72,man is skating down railing on his side of cement stairs,0.2727272727272727,0.2973208057210449,0.282247196359345,0.25540778661907937
215,2933912528_52b05f84a1,two dogs on the beach,0.8187307530779819,0.7090416310250969,0.5181569246973543,0.3682772654856092
216,2077079696_03380d218b,man with blue shirt with black pants and white pants is walking along grassy hill,0.5333333333333333,0.1951800145897066,0.2180827631328713,0.21261893468390466
217,3315616181_15dd137e27,young man is performing trick in skateboard trick in front of brick wall,0.30769230769230765,0.3229941855724414,0.30144967721839944,0.27028914027720474
